;CAL;DRHO;DTC;GR;NPHI;PE;RHOB;RT;SP;DEPT
266;21.6856;0.02383;124.8;58.4224;0.32416;3.2402;2.2891;0.9966;-44.9688;5861.5384
267;21.6856;0.02383;124.8;58.4224;0.32416;3.2402;2.2891;0.9966;-44.9688;5861.6908
268;20.2168;0.03776;124.2;58.9004;0.35254;3.2403;2.2948;0.9717;-47.25;5861.8432
269;20.2168;0.03776;124.2;58.9004;0.35254;3.2403;2.2948;0.9717;-47.25;5861.9956
270;20.2168;0.03776;124.2;58.9004;0.35254;3.2403;2.2948;0.9717;-47.25;5862.148
271;18.6416;0.04381;123.8;59.8985;0.38689;3.2675;2.2994;0.9492;-47.5;5862.3004
272;18.6416;0.04381;123.8;59.8985;0.38689;3.2675;2.2994;0.9492;-47.5;5862.4528
273;18.6416;0.04381;123.8;59.8985;0.38689;3.2675;2.2994;0.9492;-47.5;5862.6052
274;19.6426;0.03278;123.8;59.8728;0.39119;3.2501;2.2878;0.9395;-46.9062;5862.7576
275;19.6426;0.03278;123.8;59.8728;0.39119;3.2501;2.2878;0.9395;-46.9062;5862.91
276;19.6426;0.03278;123.8;59.8728;0.39119;3.2501;2.2878;0.9395;-46.9062;5863.0624
277;19.6426;0.03278;123.8;59.8728;0.39119;3.2501;2.2878;0.9395;-46.9062;5863.2148
278;21.0635;0.02037;124.6;59.6553;0.40247;3.3066;2.2761;0.9385;-47.9688;5863.3672
279;21.0635;0.02037;124.6;59.6553;0.40247;3.3066;2.2761;0.9385;-47.9688;5863.5196
280;21.0635;0.02037;124.6;59.6553;0.40247;3.3066;2.2761;0.9385;-47.9688;5863.672
281;22.25;0.0156;130.4;58.7969;0.37569;3.2753;2.2723;0.9385;-47.0938;5863.8244
282;22.25;0.0156;130.4;58.7969;0.37569;3.2753;2.2723;0.9385;-47.0938;5863.9768
283;22.25;0.0156;130.4;58.7969;0.37569;3.2753;2.2723;0.9385;-47.0938;5864.1292
284;22.2658;0.00665;133.4;57.46;0.36832;3.2304;2.2668;0.9419;-47.9688;5864.2816
285;22.2658;0.00665;133.4;57.46;0.36832;3.2304;2.2668;0.9419;-47.9688;5864.434
286;22.2658;0.00665;133.4;57.46;0.36832;3.2304;2.2668;0.9419;-47.9688;5864.5864
287;22.2658;0.00665;133.4;57.46;0.36832;3.2304;2.2668;0.9419;-47.9688;5864.7388
288;22.375;0.00352;131.8;56.249;0.35783;3.1837;2.2677;0.9546;-47.375;5864.8912
289;22.375;0.00352;131.8;56.249;0.35783;3.1837;2.2677;0.9546;-47.375;5865.0436
290;22.375;0.00352;131.8;56.249;0.35783;3.1837;2.2677;0.9546;-47.375;5865.196
291;22.3751;0.00497;131.9;57.2329;0.34235;3.2404;2.2677;0.9712;-47.6875;5865.3484
292;22.3751;0.00497;131.9;57.2329;0.34235;3.2404;2.2677;0.9712;-47.6875;5865.5008
293;22.3751;0.00497;131.9;57.2329;0.34235;3.2404;2.2677;0.9712;-47.6875;5865.6532
294;22.4219;0.00772;131.3;57.1323;0.31737;3.3497;2.2674;0.98;-47.5938;5865.8056
295;22.4219;0.00772;131.3;57.1323;0.31737;3.3497;2.2674;0.98;-47.5938;5865.958
296;22.4219;0.00772;131.3;57.1323;0.31737;3.3497;2.2674;0.98;-47.5938;5866.1104
297;22.4492;0.01067;131;57.1221;0.31343;3.4098;2.2744;0.981;-47.25;5866.2628
298;22.4492;0.01067;131;57.1221;0.31343;3.4098;2.2744;0.981;-47.25;5866.4152
299;22.4492;0.01067;131;57.1221;0.31343;3.4098;2.2744;0.981;-47.25;5866.5676
300;22.4492;0.01067;131;57.1221;0.31343;3.4098;2.2744;0.981;-47.25;5866.72
301;19.0918;0.01137;127.3;57.9229;0.33154;3.2694;2.2764;0.98;-46.6875;5866.8724
302;19.0918;0.01137;127.3;57.9229;0.33154;3.2694;2.2764;0.98;-46.6875;5867.0248
303;19.0918;0.01137;127.3;57.9229;0.33154;3.2694;2.2764;0.98;-46.6875;5867.1772
304;17.3926;0.01384;128.2;56.9795;0.34711;3.1659;2.2811;0.981;-47.6875;5867.3296
305;17.3926;0.01384;128.2;56.9795;0.34711;3.1659;2.2811;0.981;-47.6875;5867.482
306;17.3926;0.01384;128.2;56.9795;0.34711;3.1659;2.2811;0.981;-47.6875;5867.6344
307;19.1562;0.01393;128.1;57.2441;0.32488;3.1095;2.2908;0.9854;-47.625;5867.7868
308;19.1562;0.01393;128.1;57.2441;0.32488;3.1095;2.2908;0.9854;-47.625;5867.9392
309;19.1562;0.01393;128.1;57.2441;0.32488;3.1095;2.2908;0.9854;-47.625;5868.0916
310;19.1562;0.01393;128.1;57.2441;0.32488;3.1095;2.2908;0.9854;-47.625;5868.244
311;20.6721;0.01004;125.9;56.2969;0.33498;3.1914;2.2927;0.9902;-47.1562;5868.3964
312;20.6721;0.01004;125.9;56.2969;0.33498;3.1914;2.2927;0.9902;-47.1562;5868.5488
313;20.6721;0.01004;125.9;56.2969;0.33498;3.1914;2.2927;0.9902;-47.1562;5868.7012
314;20.9228;0.01076;125.8;55.2495;0.32607;3.2362;2.3004;0.9917;-47.4375;5868.8536
315;20.9228;0.01076;125.8;55.2495;0.32607;3.2362;2.3004;0.9917;-47.4375;5869.006
316;20.9228;0.01076;125.8;55.2495;0.32607;3.2362;2.3004;0.9917;-47.4375;5869.1584
317;21.749;0.01138;124.9;54.874;0.3415;3.1953;2.2957;0.9888;-48.3125;5869.3108
318;21.749;0.01138;124.9;54.874;0.3415;3.1953;2.2957;0.9888;-48.3125;5869.4632
319;21.749;0.01138;124.9;54.874;0.3415;3.1953;2.2957;0.9888;-48.3125;5869.6156
320;20.7339;0.0081;126.6;55.6912;0.34001;3.1973;2.2854;0.9824;-46.75;5869.768
321;20.7339;0.0081;126.6;55.6912;0.34001;3.1973;2.2854;0.9824;-46.75;5869.9204
322;20.7339;0.0081;126.6;55.6912;0.34001;3.1973;2.2854;0.9824;-46.75;5870.0728
323;20.7339;0.0081;126.6;55.6912;0.34001;3.1973;2.2854;0.9824;-46.75;5870.2252
324;20.2661;0.00793;129.4;55.8826;0.35356;3.2268;2.2838;0.9741;-45.125;5870.3776
325;20.2661;0.00793;129.4;55.8826;0.35356;3.2268;2.2838;0.9741;-45.125;5870.53
326;20.2661;0.00793;129.4;55.8826;0.35356;3.2268;2.2838;0.9741;-45.125;5870.6824
327;20.6565;0.00848;124.7;55.6231;0.35055;3.2268;2.281;0.9678;-46.0938;5870.8348
328;20.6565;0.00848;124.7;55.6231;0.35055;3.2268;2.281;0.9678;-46.0938;5870.9872
329;20.6565;0.00848;124.7;55.6231;0.35055;3.2268;2.281;0.9678;-46.0938;5871.1396
330;20.9824;0.0091;124.4;54.1074;0.3522;3.3594;2.2823;0.9639;-48.3438;5871.292
331;20.9824;0.0091;124.4;54.1074;0.3522;3.3594;2.2823;0.9639;-48.3438;5871.4444
332;20.9824;0.0091;124.4;54.1074;0.3522;3.3594;2.2823;0.9639;-48.3438;5871.5968
333;20.9824;0.0091;124.4;54.1074;0.3522;3.3594;2.2823;0.9639;-48.3438;5871.7492
334;18.9849;0.01144;123.6;56.1147;0.35814;3.4005;2.2788;0.9614;-48.5938;5871.9016
335;18.9849;0.01144;123.6;56.1147;0.35814;3.4005;2.2788;0.9614;-48.5938;5872.054
336;18.9849;0.01144;123.6;56.1147;0.35814;3.4005;2.2788;0.9614;-48.5938;5872.2064
337;19.4526;0.01374;125;56.7598;0.35505;3.4646;2.2828;0.9683;-46.7812;5872.3588
338;19.4526;0.01374;125;56.7598;0.35505;3.4646;2.2828;0.9683;-46.7812;5872.5112
339;19.4526;0.01374;125;56.7598;0.35505;3.4646;2.2828;0.9683;-46.7812;5872.6636
340;19.1094;0.01404;121.3;55.9465;0.34976;3.33;2.2883;0.9854;-47.5625;5872.816
341;19.1094;0.01404;121.3;55.9465;0.34976;3.33;2.2883;0.9854;-47.5625;5872.9684
342;19.1094;0.01404;121.3;55.9465;0.34976;3.33;2.2883;0.9854;-47.5625;5873.1208
343;19.4526;0.01374;120;55.6328;0.35505;3.2911;2.2828;0.9995;-46.6562;5873.2732
344;19.4526;0.01374;120;55.6328;0.35505;3.2911;2.2828;0.9995;-46.6562;5873.4256
345;19.4526;0.01374;120;55.6328;0.35505;3.2911;2.2828;0.9995;-46.6562;5873.578
346;19.4526;0.01374;120;55.6328;0.35505;3.2911;2.2828;0.9995;-46.6562;5873.7304
347;19.1094;0.01404;119.8;54.9072;0.34976;3.33;2.2883;1.0039;-47.6875;5873.8828
348;19.1094;0.01404;119.8;54.9072;0.34976;3.33;2.2883;1.0039;-47.6875;5874.0352
349;19.1094;0.01404;119.8;54.9072;0.34976;3.33;2.2883;1.0039;-47.6875;5874.1876
350;18.3916;0.01437;119.7;54.207;0.36025;3.2911;2.3009;1.0098;-47.3438;5874.34
351;18.3916;0.01437;119.7;54.207;0.36025;3.2911;2.3009;1.0098;-47.3438;5874.4924
352;18.3916;0.01437;119.7;54.207;0.36025;3.2911;2.3009;1.0098;-47.3438;5874.6448
353;19.0942;0.01471;117.3;53.8975;0.35612;3.3126;2.3049;1.0264;-46.5625;5874.7972
354;19.0942;0.01471;117.3;53.8975;0.35612;3.3126;2.3049;1.0264;-46.5625;5874.9496
355;19.0942;0.01471;117.3;53.8975;0.35612;3.3126;2.3049;1.0264;-46.5625;5875.102
356;19.4668;0.01985;118.9;53.0606;0.35147;3.3673;2.3012;1.0654;-48.2188;5875.2544
357;19.4668;0.01985;118.9;53.0606;0.35147;3.3673;2.3012;1.0654;-48.2188;5875.4068
358;19.4668;0.01985;118.9;53.0606;0.35147;3.3673;2.3012;1.0654;-48.2188;5875.5592
359;19.4668;0.01985;118.9;53.0606;0.35147;3.3673;2.3012;1.0654;-48.2188;5875.7116
360;16.9697;0.01805;117.5;50.457;0.34912;3.4061;2.2821;1.123;-47.9375;5875.864
361;16.9697;0.01805;117.5;50.457;0.34912;3.4061;2.2821;1.123;-47.9375;5876.0164
362;16.9697;0.01805;117.5;50.457;0.34912;3.4061;2.2821;1.123;-47.9375;5876.1688
363;18.1561;0.03488;115.6;48.9453;0.33269;3.3284;2.2753;1.1738;-48.7188;5876.3212
364;18.1561;0.03488;115.6;48.9453;0.33269;3.3284;2.2753;1.1738;-48.7188;5876.4736
365;18.1561;0.03488;115.6;48.9453;0.33269;3.3284;2.2753;1.1738;-48.7188;5876.626
366;18;0.0598;114;47.1675;0.35049;3.4454;2.2835;1.2051;-48.5938;5876.7784
367;18;0.0598;114;47.1675;0.35049;3.4454;2.2835;1.2051;-48.5938;5876.9308
368;18;0.0598;114;47.1675;0.35049;3.4454;2.2835;1.2051;-48.5938;5877.0832
369;18;0.0598;114;47.1675;0.35049;3.4454;2.2835;1.2051;-48.5938;5877.2356
370;17.2817;0.0769;113.4;46.6738;0.34263;3.4843;2.29;1.2256;-48.4688;5877.388
371;17.2817;0.0769;113.4;46.6738;0.34263;3.4843;2.29;1.2256;-48.4688;5877.5404
372;17.2817;0.0769;113.4;46.6738;0.34263;3.4843;2.29;1.2256;-48.4688;5877.6928
373;17.8755;0.09235;107.8;45.4575;0.33551;3.449;2.3002;1.2432;-48.625;5877.8452
374;17.8755;0.09235;107.8;45.4575;0.33551;3.449;2.3002;1.2432;-48.625;5877.9976
375;17.8755;0.09235;107.8;45.4575;0.33551;3.449;2.3002;1.2432;-48.625;5878.15
376;18.4678;0.11486;107;45.8149;0.30368;3.3555;2.3086;1.2646;-49.125;5878.3024
377;18.4678;0.11486;107;45.8149;0.30368;3.3555;2.3086;1.2646;-49.125;5878.4548
378;18.4678;0.11486;107;45.8149;0.30368;3.3555;2.3086;1.2646;-49.125;5878.6072
379;17.4541;0.11596;107.2;45.5488;0.31389;3.3517;2.2859;1.3057;-49.7812;5878.7596
380;17.4541;0.11596;107.2;45.5488;0.31389;3.3517;2.2859;1.3057;-49.7812;5878.912
381;17.4541;0.11596;107.2;45.5488;0.31389;3.3517;2.2859;1.3057;-49.7812;5879.0644
382;17.4541;0.11596;107.2;45.5488;0.31389;3.3517;2.2859;1.3057;-49.7812;5879.2168
383;18.6416;0.11163;105.8;44.2012;0.29928;3.4219;2.2622;1.4033;-49.25;5879.3692
384;18.6416;0.11163;105.8;44.2012;0.29928;3.4219;2.2622;1.4033;-49.25;5879.5216
385;18.6416;0.11163;105.8;44.2012;0.29928;3.4219;2.2622;1.4033;-49.25;5879.674
386;19.203;0.11707;105.7;42.7993;0.29321;3.4337;2.2607;1.5488;-48.6875;5879.8264
387;19.203;0.11707;105.7;42.7993;0.29321;3.4337;2.2607;1.5488;-48.6875;5879.9788
388;19.203;0.11707;105.7;42.7993;0.29321;3.4337;2.2607;1.5488;-48.6875;5880.1312
389;19.0918;0.12311;105.3;42.3672;0.28596;3.522;2.2675;1.6602;-49.0312;5880.2836
390;19.0918;0.12311;105.3;42.3672;0.28596;3.522;2.2675;1.6602;-49.0312;5880.436
391;19.0918;0.12311;105.3;42.3672;0.28596;3.522;2.2675;1.6602;-49.0312;5880.5884
392;19.0918;0.12311;105.3;42.3672;0.28596;3.522;2.2675;1.6602;-49.0312;5880.7408
393;17.6055;0.13416;103;39.7812;0.29502;3.7446;2.3036;1.7051;-48.7812;5880.8932
394;17.6055;0.13416;103;39.7812;0.29502;3.7446;2.3036;1.7051;-48.7812;5881.0456
395;17.6055;0.13416;103;39.7812;0.29502;3.7446;2.3036;1.7051;-48.7812;5881.198
396;14.3201;0.17252;94.7;37.8438;0.28638;4.0159;2.3733;1.7139;-49.0938;5881.3504
397;14.3201;0.17252;94.7;37.8438;0.28638;4.0159;2.3733;1.7139;-49.0938;5881.5028
398;14.3201;0.17252;94.7;37.8438;0.28638;4.0159;2.3733;1.7139;-49.0938;5881.6552
399;14.1329;0.20804;87.7;36.0703;0.23938;4.1251;2.4584;1.7051;-48.875;5881.8076
400;14.1329;0.20804;87.7;36.0703;0.23938;4.1251;2.4584;1.7051;-48.875;5881.96
401;14.1329;0.20804;87.7;36.0703;0.23938;4.1251;2.4584;1.7051;-48.875;5882.1124
402;14.297;0.22226;85;33.7676;0.17749;4.1718;2.5071;1.6924;-49.375;5882.2648
403;14.297;0.22226;85;33.7676;0.17749;4.1718;2.5071;1.6924;-49.375;5882.4172
404;14.297;0.22226;85;33.7676;0.17749;4.1718;2.5071;1.6924;-49.375;5882.5696
405;14.297;0.22226;85;33.7676;0.17749;4.1718;2.5071;1.6924;-49.375;5882.722
406;14.3906;0.22763;81.2;35.0254;0.15054;4.1446;2.5505;1.6709;-48.4062;5882.8744
407;14.3906;0.22763;81.2;35.0254;0.15054;4.1446;2.5505;1.6709;-48.4062;5883.0268
408;14.3906;0.22763;81.2;35.0254;0.15054;4.1446;2.5505;1.6709;-48.4062;5883.1792
409;14.3984;0.22113;75.3;37.085;0.14081;4.1748;2.5693;1.6436;-48.375;5883.3316
410;14.3984;0.22113;75.3;37.085;0.14081;4.1748;2.5693;1.6436;-48.375;5883.484
411;14.3984;0.22113;75.3;37.085;0.14081;4.1748;2.5693;1.6436;-48.375;5883.6364
412;14.3748;0.15225;99.6;37.9521;0.17303;3.7419;2.4908;1.6133;-46.1562;5883.7888
413;14.3748;0.15225;99.6;37.9521;0.17303;3.7419;2.4908;1.6133;-46.1562;5883.9412
414;14.3748;0.15225;99.6;37.9521;0.17303;3.7419;2.4908;1.6133;-46.1562;5884.0936
415;14.3748;0.15225;99.6;37.9521;0.17303;3.7419;2.4908;1.6133;-46.1562;5884.246
416;14.0698;0.10916;111.9;37.0205;0.21368;3.5781;2.3944;1.5869;-47.0625;5884.3984
417;14.0698;0.10916;111.9;37.0205;0.21368;3.5781;2.3944;1.5869;-47.0625;5884.5508
418;14.0698;0.10916;111.9;37.0205;0.21368;3.5781;2.3944;1.5869;-47.0625;5884.7032
419;13.7187;0.06631;112.1;36.2021;0.28362;3.5587;2.2916;1.584;-45.7188;5884.8556
420;13.7187;0.06631;112.1;36.2021;0.28362;3.5587;2.2916;1.584;-45.7188;5885.008
421;13.7187;0.06631;112.1;36.2021;0.28362;3.5587;2.2916;1.584;-45.7188;5885.1604
422;13.6875;0.03169;111.8;35.6016;0.30103;3.6698;2.2099;1.6377;-47.25;5885.3128
423;13.6875;0.03169;111.8;35.6016;0.30103;3.6698;2.2099;1.6377;-47.25;5885.4652
424;13.6875;0.03169;111.8;35.6016;0.30103;3.6698;2.2099;1.6377;-47.25;5885.6176
425;13.6718;0.01186;112.4;36.2666;0.3085;3.6346;2.1774;1.7451;-46.6875;5885.77
426;13.6718;0.01186;112.4;36.2666;0.3085;3.6346;2.1774;1.7451;-46.6875;5885.9224
427;13.6718;0.01186;112.4;36.2666;0.3085;3.6346;2.1774;1.7451;-46.6875;5886.0748
428;13.6718;0.01186;112.4;36.2666;0.3085;3.6346;2.1774;1.7451;-46.6875;5886.2272
429;13.6406;0.01309;106.9;35.1484;0.28312;3.5414;2.1741;1.8311;-46.0625;5886.3796
430;13.6406;0.01309;106.9;35.1484;0.28312;3.5414;2.1741;1.8311;-46.0625;5886.532
431;13.6406;0.01309;106.9;35.1484;0.28312;3.5414;2.1741;1.8311;-46.0625;5886.6844
432;13.5936;0.03583;92.1;32.7529;0.291;3.6899;2.2273;1.8975;-44.25;5886.8368
433;13.5936;0.03583;92.1;32.7529;0.291;3.6899;2.2273;1.8975;-44.25;5886.9892
434;13.5936;0.03583;92.1;32.7529;0.291;3.6899;2.2273;1.8975;-44.25;5887.1416
435;13.4377;0.07074;81.7;32.2631;0.27094;3.9893;2.348;2.0059;-46.2812;5887.294
436;13.4377;0.07074;81.7;32.2631;0.27094;3.9893;2.348;2.0059;-46.2812;5887.4464
437;13.4377;0.07074;81.7;32.2631;0.27094;3.9893;2.348;2.0059;-46.2812;5887.5988
438;13.6875;0.09778;73.2;32.4257;0.22308;4.3396;2.495;2.1133;-44.5625;5887.7512
439;13.6875;0.09778;73.2;32.4257;0.22308;4.3396;2.495;2.1133;-44.5625;5887.9036
440;13.6875;0.09778;73.2;32.4257;0.22308;4.3396;2.495;2.1133;-44.5625;5888.056
441;13.6875;0.09778;73.2;32.4257;0.22308;4.3396;2.495;2.1133;-44.5625;5888.2084
442;13.7186;0.12452;65.2;32.3281;0.15344;4.2149;2.623;2.1543;-47.0312;5888.3608
443;13.7186;0.12452;65.2;32.3281;0.15344;4.2149;2.623;2.1543;-47.0312;5888.5132
444;13.7186;0.12452;65.2;32.3281;0.15344;4.2149;2.623;2.1543;-47.0312;5888.6656
445;13.5937;0.12869;64.2;33.2544;0.10851;4.238;2.6434;2.0938;-44.2188;5888.818
446;13.5937;0.12869;64.2;33.2544;0.10851;4.238;2.6434;2.0938;-44.2188;5888.9704
447;13.5937;0.12869;64.2;33.2544;0.10851;4.238;2.6434;2.0938;-44.2188;5889.1228
448;13.5781;0.10217;62.5;33.8604;0.09727;4.0889;2.6044;1.9551;-45.7812;5889.2752
449;13.5781;0.10217;62.5;33.8604;0.09727;4.0889;2.6044;1.9551;-45.7812;5889.4276
450;13.5781;0.10217;62.5;33.8604;0.09727;4.0889;2.6044;1.9551;-45.7812;5889.58
451;13.5781;0.10217;62.5;33.8604;0.09727;4.0889;2.6044;1.9551;-45.7812;5889.7324
452;13.5154;0.08002;67.8;35.071;0.1026;3.6499;2.5531;1.8252;-45.2188;5889.8848
453;13.5154;0.08002;67.8;35.071;0.1026;3.6499;2.5531;1.8252;-45.2188;5890.0372
454;13.5154;0.08002;67.8;35.071;0.1026;3.6499;2.5531;1.8252;-45.2188;5890.1896
455;13.1874;0.05173;85.4;35.3123;0.11856;3.3357;2.4177;1.7256;-45.3125;5890.342
456;13.1874;0.05173;85.4;35.3123;0.11856;3.3357;2.4177;1.7256;-45.3125;5890.4944
457;13.1874;0.05173;85.4;35.3123;0.11856;3.3357;2.4177;1.7256;-45.3125;5890.6468
458;13.0625;0.02385;93.6;35.1494;0.14526;3.1308;2.2806;1.6074;-45.8125;5890.7992
459;13.0625;0.02385;93.6;35.1494;0.14526;3.1308;2.2806;1.6074;-45.8125;5890.9516
460;13.0625;0.02385;93.6;35.1494;0.14526;3.1308;2.2806;1.6074;-45.8125;5891.104
461;13.0702;0.0088;99.9;35.8574;0.20148;3.0897;2.1863;1.4023;-50.875;5891.2564
462;13.0702;0.0088;99.9;35.8574;0.20148;3.0897;2.1863;1.4023;-50.875;5891.4088
463;13.0702;0.0088;99.9;35.8574;0.20148;3.0897;2.1863;1.4023;-50.875;5891.5612
464;13.0702;0.0088;99.9;35.8574;0.20148;3.0897;2.1863;1.4023;-50.875;5891.7136
465;13.0233;0.0072;106.7;37.1704;0.25275;2.9706;2.1649;1.166;-51.1875;5891.866
466;13.0233;0.0072;106.7;37.1704;0.25275;2.9706;2.1649;1.166;-51.1875;5892.0184
467;13.0233;0.0072;106.7;37.1704;0.25275;2.9706;2.1649;1.166;-51.1875;5892.1708
468;12.9297;0.00483;106.8;37.5371;0.29436;2.9394;2.1639;1.0215;-48.5312;5892.3232
469;12.9297;0.00483;106.8;37.5371;0.29436;2.9394;2.1639;1.0215;-48.5312;5892.4756
470;12.9297;0.00483;106.8;37.5371;0.29436;2.9394;2.1639;1.0215;-48.5312;5892.628
471;12.8905;0.00455;108.2;36.7632;0.29686;2.9298;2.165;0.9663;-42.0938;5892.7804
472;12.8905;0.00455;108.2;36.7632;0.29686;2.9298;2.165;0.9663;-42.0938;5892.9328
473;12.8905;0.00455;108.2;36.7632;0.29686;2.9298;2.165;0.9663;-42.0938;5893.0852
474;12.8905;0.00455;108.2;36.7632;0.29686;2.9298;2.165;0.9663;-42.0938;5893.2376
475;12.7968;0.00356;108.1;36.1636;0.28485;2.9843;2.1577;0.9497;-44.4375;5893.39
476;12.7968;0.00356;108.1;36.1636;0.28485;2.9843;2.1577;0.9497;-44.4375;5893.5424
477;12.7968;0.00356;108.1;36.1636;0.28485;2.9843;2.1577;0.9497;-44.4375;5893.6948
478;12.7734;0.00465;108.7;36.7481;0.28084;2.9686;2.1518;0.9453;-44.2812;5893.8472
479;12.7734;0.00465;108.7;36.7481;0.28084;2.9686;2.1518;0.9453;-44.2812;5893.9996
480;12.7734;0.00465;108.7;36.7481;0.28084;2.9686;2.1518;0.9453;-44.2812;5894.152
481;12.6954;0.0067;106.1;35.0186;0.2903;2.9179;2.1499;0.9419;-44.3125;5894.3044
482;12.6954;0.0067;106.1;35.0186;0.2903;2.9179;2.1499;0.9419;-44.3125;5894.4568
483;12.6954;0.0067;106.1;35.0186;0.2903;2.9179;2.1499;0.9419;-44.3125;5894.6092
484;12.7969;0.01092;109.2;35.8369;0.2927;2.8672;2.157;0.939;-41.6562;5894.7616
485;12.7969;0.01092;109.2;35.8369;0.2927;2.8672;2.157;0.939;-41.6562;5894.914
486;12.7969;0.01092;109.2;35.8369;0.2927;2.8672;2.157;0.939;-41.6562;5895.0664
487;12.7969;0.01092;109.2;35.8369;0.2927;2.8672;2.157;0.939;-41.6562;5895.2188
488;12.7969;0.01375;103.1;35.5024;0.29292;2.9006;2.1635;0.939;-45.0312;5895.3712
489;12.7969;0.01375;103.1;35.5024;0.29292;2.9006;2.1635;0.939;-45.0312;5895.5236
490;12.7969;0.01375;103.1;35.5024;0.29292;2.9006;2.1635;0.939;-45.0312;5895.676
491;12.7968;0.01614;104.3;35.0818;0.2847;2.9866;2.176;0.9395;-45.2812;5895.8284
492;12.7968;0.01614;104.3;35.0818;0.2847;2.9866;2.176;0.9395;-45.2812;5895.9808
493;12.7968;0.01614;104.3;35.0818;0.2847;2.9866;2.176;0.9395;-45.2812;5896.1332
494;12.6953;0.01694;103.9;35.0938;0.28514;3.2248;2.2003;0.9399;-46.4062;5896.2856
495;12.6953;0.01694;103.9;35.0938;0.28514;3.2248;2.2003;0.9399;-46.4062;5896.438
496;12.6953;0.01694;103.9;35.0938;0.28514;3.2248;2.2003;0.9399;-46.4062;5896.5904
497;12.6953;0.01694;103.9;35.0938;0.28514;3.2248;2.2003;0.9399;-46.4062;5896.7428
498;12.6562;0.01258;103.8;34.376;0.28256;3.3201;2.2154;0.939;-46.25;5896.8952
499;12.6562;0.01258;103.8;34.376;0.28256;3.3201;2.2154;0.939;-46.25;5897.0476
500;12.6562;0.01258;103.8;34.376;0.28256;3.3201;2.2154;0.939;-46.25;5897.2
501;12.6562;0.01215;103.2;33.1906;0.2717;3.24;2.2127;0.936;-47.4062;5897.3524
502;12.6562;0.01215;103.2;33.1906;0.2717;3.24;2.2127;0.936;-47.4062;5897.5048
503;12.6562;0.01215;103.2;33.1906;0.2717;3.24;2.2127;0.936;-47.4062;5897.6572
504;12.6562;0.01264;108.6;33.3379;0.27892;3.0779;2.1917;0.9258;-44.9062;5897.8096
505;12.6562;0.01264;108.6;33.3379;0.27892;3.0779;2.1917;0.9258;-44.9062;5897.962
506;12.6562;0.01264;108.6;33.3379;0.27892;3.0779;2.1917;0.9258;-44.9062;5898.1144
507;12.6562;0.01218;108.3;34.7827;0.29005;2.959;2.173;0.9092;-47.3438;5898.2668
508;12.6562;0.01218;108.3;34.7827;0.29005;2.959;2.173;0.9092;-47.3438;5898.4192
509;12.6562;0.01218;108.3;34.7827;0.29005;2.959;2.173;0.9092;-47.3438;5898.5716
510;12.6562;0.01218;108.3;34.7827;0.29005;2.959;2.173;0.9092;-47.3438;5898.724
511;12.6093;0.01411;108.3;35.2236;0.30865;2.9551;2.1726;0.8965;-45.5625;5898.8764
512;12.6093;0.01411;108.3;35.2236;0.30865;2.9551;2.1726;0.8965;-45.5625;5899.0288
513;12.6093;0.01411;108.3;35.2236;0.30865;2.9551;2.1726;0.8965;-45.5625;5899.1812
514;12.5312;0.0148;108.2;34.1995;0.30516;2.9531;2.1737;0.8911;-46.625;5899.3336
515;12.5312;0.0148;108.2;34.1995;0.30516;2.9531;2.1737;0.8911;-46.625;5899.486
516;12.5312;0.0148;108.2;34.1995;0.30516;2.9531;2.1737;0.8911;-46.625;5899.6384
517;12.5312;0.01175;107.9;34.5187;0.30452;2.955;2.1732;0.8901;-40.4062;5899.7908
518;12.5312;0.01175;107.9;34.5187;0.30452;2.955;2.1732;0.8901;-40.4062;5899.9432
519;12.5312;0.01175;107.9;34.5187;0.30452;2.955;2.1732;0.8901;-40.4062;5900.0956
520;12.5312;0.01175;107.9;34.5187;0.30452;2.955;2.1732;0.8901;-40.4062;5900.248
521;12.5625;-0.00245;109.2;34.4478;0.29953;2.9116;2.1716;0.8901;-43.0312;5900.4004
522;12.5625;-0.00245;109.2;34.4478;0.29953;2.9116;2.1716;0.8901;-43.0312;5900.5528
523;12.5625;-0.00245;109.2;34.4478;0.29953;2.9116;2.1716;0.8901;-43.0312;5900.7052
524;12.5391;-0.00329;107.9;34.9285;0.30434;2.7129;2.1752;0.8945;-41.7188;5900.8576
525;12.5391;-0.00329;107.9;34.9285;0.30434;2.7129;2.1752;0.8945;-41.7188;5901.01
526;12.5391;-0.00329;107.9;34.9285;0.30434;2.7129;2.1752;0.8945;-41.7188;5901.1624
527;12.5312;-0.00456;108.2;34.7607;0.3118;2.7345;2.1817;0.9053;-43.0312;5901.3148
528;12.5312;-0.00456;108.2;34.7607;0.3118;2.7345;2.1817;0.9053;-43.0312;5901.4672
529;12.5312;-0.00456;108.2;34.7607;0.3118;2.7345;2.1817;0.9053;-43.0312;5901.6196
530;12.5312;-0.00251;107.5;34.3975;0.31395;2.7971;2.1942;0.9146;-41.8438;5901.772
531;12.5312;-0.00251;107.5;34.3975;0.31395;2.7971;2.1942;0.9146;-41.8438;5901.9244
532;12.5312;-0.00251;107.5;34.3975;0.31395;2.7971;2.1942;0.9146;-41.8438;5902.0768
533;12.5312;-0.00251;107.5;34.3975;0.31395;2.7971;2.1942;0.9146;-41.8438;5902.2292
534;12.5312;-0.0044;107.5;35.6147;0.3015;2.9082;2.1929;0.9175;-42.25;5902.3816
